generation_id,created_at,cost_total,cost_web_search,cost_cache,cost_file_processing,byok_usage_inference,tokens_prompt,tokens_completion,tokens_reasoning,tokens_cached,model_permaslug,provider_name,variant,cancelled,streamed,user,finish_reason_raw,finish_reason_normalized,generation_time_ms,time_to_first_token_ms,app_name,api_key_name
gen-1773783062-DxmRIfNo1WC7Wtne1Sa3,2026-03-17 21:31:02.891,0.003552,,-0.002936,0,0,24886,50,0,22592,deepseek/deepseek-v3.2-20251201,AtlasCloud,standard,false,true,,tool_calls,tool_calls,4119,2413,OpenClaw,OPenClaw
gen-1773783056-IITKs31ceWIcP0leetdJ,2026-03-17 21:30:56.092,0.00628,,-0.000191,0,0,24652,163,0,1472,deepseek/deepseek-v3.2-20251201,AtlasCloud,standard,false,true,,tool_calls,tool_calls,6553,1986,OpenClaw,OPenClaw
gen-1773783050-6CrL2lxhBvz6b6KGitGj,2026-03-17 21:30:50.816,0.003983,,-0.002429,0,0,24563,69,0,18688,deepseek/deepseek-v3.2-20251201,AtlasCloud,standard,false,true,,tool_calls,tool_calls,5095,2781,OpenClaw,OPenClaw
gen-1773783040-IJZkvF7pqQiQzyUZBeet,2026-03-17 21:30:40.081,0.006219,,-0.000191,0,0,24220,299,0,1472,deepseek/deepseek-v3.2-20251201,AtlasCloud,standard,false,true,,tool_calls,tool_calls,10567,1695,OpenClaw,OPenClaw
gen-1773783033-ccLiTrvosCbPdsjNnHpA,2026-03-17 21:30:33.298,0.005952,,-0.000191,0,0,23499,89,0,1472,deepseek/deepseek-v3.2-20251201,AtlasCloud,standard,false,true,,tool_calls,tool_calls,6575,3790,OpenClaw,OPenClaw
gen-1773783026-lYuG6xjU8mJeqpqRNOil,2026-03-17 21:30:26.768,0.003279,,-0.002629,0,0,22611,78,0,20224,deepseek/deepseek-v3.2-20251201,AtlasCloud,standard,false,true,,tool_calls,tool_calls,4157,1862,OpenClaw,OPenClaw
gen-1773783022-54YFp77r5lkdUisTmiw2,2026-03-17 21:30:22.279,0.005549,,-0.000191,0,0,21972,73,0,1472,deepseek/deepseek-v3.2-20251201,AtlasCloud,standard,false,true,,tool_calls,tool_calls,4424,2148,OpenClaw,OPenClaw
gen-1773783018-mhPvNlidafWmlMmWXewm,2026-03-17 21:30:18.332,0.00533,,-0.000191,0,0,21129,75,0,1472,deepseek/deepseek-v3.2-20251201,AtlasCloud,standard,false,true,,tool_calls,tool_calls,3884,1598,OpenClaw,OPenClaw
gen-1773783014-GsLCNjM0DoBDbQwcLyz8,2026-03-17 21:30:14.218,0.005104,,-0.000191,0,0,20257,76,0,1472,deepseek/deepseek-v3.2-20251201,AtlasCloud,standard,false,true,,tool_calls,tool_calls,4054,1631,OpenClaw,OPenClaw
gen-1773783009-9lV5EfZEApWdZkSpr75g,2026-03-17 21:30:09.377,0.004968,,-0.000041,0,0,19123,101,0,320,deepseek/deepseek-v3.2-20251201,AtlasCloud,standard,false,true,,tool_calls,tool_calls,4776,1509,OpenClaw,OPenClaw
gen-1773783004-v8Cd1kf02eDpf88zEd1V,2026-03-17 21:30:04.930,0.004866,,-0.000066,0,0,18847,86,0,512,deepseek/deepseek-v3.2-20251201,AtlasCloud,standard,false,true,,tool_calls,tool_calls,4346,1652,OpenClaw,OPenClaw
gen-1773783000-qZctH9LOEpFKnkisynWM,2026-03-17 21:30:00.332,0.004897,,,0,0,18721,78,0,0,deepseek/deepseek-v3.2-20251201,AtlasCloud,standard,false,true,,tool_calls,tool_calls,4389,2200,OpenClaw,OPenClaw
gen-1773782837-VPdU4HwD8ibEwdPt0wLW,2026-03-17 21:27:17.056,0.009583,,-0.008028,0,0,66988,513,0,61760,deepseek/deepseek-v3.2-20251201,AtlasCloud,standard,false,true,,stop,stop,18680,2883,OpenClaw,OPenClaw
gen-1773782826-NADPwIXjEtCktZeGUX5C,2026-03-17 21:27:06.114,0.011281,,-0.005557,0,0,64439,223,0,42752,deepseek/deepseek-v3.2-20251201,AtlasCloud,standard,false,true,,tool_calls,tool_calls,10777,3539,OpenClaw,OPenClaw
gen-1773782819-geGY1Zk1y3uqDxMVwV2U,2026-03-17 21:26:59.515,0.010072,,-0.00604,0,0,61815,108,0,46464,deepseek/deepseek-v3.2-20251201,AtlasCloud,standard,false,true,,tool_calls,tool_calls,6484,2998,OpenClaw,OPenClaw
gen-1773782811-6k8icPQ6EFUC36a0Lsbu,2026-03-17 21:26:51.501,0.010131,,-0.005948,0,0,61624,152,0,45760,deepseek/deepseek-v3.2-20251201,AtlasCloud,standard,false,true,,tool_calls,tool_calls,7914,2989,OpenClaw,OPenClaw
gen-1773782806-he95ZLFF3VHt1kj0poCB,2026-03-17 21:26:46.382,0.012749,,-0.000191,0,0,49668,71,0,1472,deepseek/deepseek-v3.2-20251201,AtlasCloud,standard,false,true,,tool_calls,tool_calls,5024,2643,OpenClaw,OPenClaw
gen-1773782800-kKh3dOaWanptQFESicXx,2026-03-17 21:26:39.924,0.006623,,-0.00569,0,0,47218,100,0,43776,deepseek/deepseek-v3.2-20251201,AtlasCloud,standard,false,true,,tool_calls,tool_calls,5910,2671,OpenClaw,OPenClaw
gen-1773782793-h9U0oW5DQultaHC7KnkZ,2026-03-17 21:26:33.997,0.011995,,-0.000191,0,0,46723,101,0,1472,deepseek/deepseek-v3.2-20251201,AtlasCloud,standard,false,true,,tool_calls,tool_calls,5854,2486,OpenClaw,OPenClaw
gen-1773782785-puAHp38iC7XTql0VGAnh,2026-03-17 21:26:25.421,0.007296,,-0.004867,0,0,46483,205,0,37440,deepseek/deepseek-v3.2-20251201,AtlasCloud,standard,false,true,,tool_calls,tool_calls,8504,2580,OpenClaw,OPenClaw
gen-1773782764-6C5OodhXSCYvPJGuCdp9,2026-03-17 21:26:04.208,0.007779,,-0.004376,0,0,45787,661,0,33664,deepseek/deepseek-v3.2-20251201,AtlasCloud,standard,false,true,,tool_calls,tool_calls,21051,2405,OpenClaw,OPenClaw
gen-1773782738-iwBuHp5CEOK8pUZJfqf2,2026-03-17 21:25:38.560,0.006812,,-0.005183,0,0,44914,837,0,39872,deepseek/deepseek-v3.2-20251201,AtlasCloud,standard,false,true,,tool_calls,tool_calls,25589,2388,OpenClaw,OPenClaw
gen-1773782734-NNYGluJuAM6UUaQ70dM2,2026-03-17 21:25:34.078,0.005888,,-0.005516,0,0,43782,56,0,42432,deepseek/deepseek-v3.2-20251201,AtlasCloud,standard,false,true,,tool_calls,tool_calls,4407,2513,OpenClaw,OPenClaw
gen-1773782729-SqILAJeRJVYDW5U9wTeH,2026-03-17 21:25:29.270,0.005691,,-0.005457,0,0,42775,73,0,41984,deepseek/deepseek-v3.2-20251201,AtlasCloud,standard,false,true,,tool_calls,tool_calls,4745,2272,OpenClaw,OPenClaw
gen-1773782722-r4hTxBzeE5MMmdFHUbTq,2026-03-17 21:25:22.797,0.007267,,-0.003852,0,0,42572,135,0,29632,deepseek/deepseek-v3.2-20251201,AtlasCloud,standard,false,true,,tool_calls,tool_calls,6375,2136,OpenClaw,OPenClaw
gen-1773782717-Tj9qBnObhm7YO2Eq8t8n,2026-03-17 21:25:17.954,0.005795,,-0.005274,0,0,42472,72,0,40576,deepseek/deepseek-v3.2-20251201,AtlasCloud,standard,false,true,,tool_calls,tool_calls,4778,2323,OpenClaw,OPenClaw
gen-1773782712-ip9pwKdvjL7Ven2on1Ml,2026-03-17 21:25:12.507,0.00859,,-0.002362,0,0,41992,92,0,18176,deepseek/deepseek-v3.2-20251201,AtlasCloud,standard,false,true,,tool_calls,tool_calls,5237,2465,OpenClaw,OPenClaw
gen-1773782672-9MmthO5URYwfbEur9ep2,2026-03-17 21:24:32.244,0.00716,,-0.00391,0,0,40597,1358,0,30080,deepseek/deepseek-v3.2-20251201,AtlasCloud,standard,false,true,,tool_calls,tool_calls,40190,2639,OpenClaw,OPenClaw
gen-1773782651-szqMtpXbdDII0HTFJOdj,2026-03-17 21:24:11.836,0.010545,,-0.000074,0,0,39928,628,0,576,deepseek/deepseek-v3.2-20251201,AtlasCloud,standard,false,true,,tool_calls,tool_calls,20233,2642,OpenClaw,OPenClaw
gen-1773782621-j6vsU1kzJ6RR57bMjQZb,2026-03-17 21:23:40.900,0.006739,,-0.003752,0,0,38876,1010,0,28864,deepseek/deepseek-v3.2-20251201,AtlasCloud,standard,false,true,,tool_calls,tool_calls,30772,2204,OpenClaw,OPenClaw
gen-1773782580-wdaKVFvzvcbp8E6PY9Qi,2026-03-17 21:23:00.874,0.006334,,-0.003927,0,0,37472,1364,0,30208,deepseek/deepseek-v3.2-20251201,AtlasCloud,standard,false,true,,tool_calls,tool_calls,39935,2359,OpenClaw,OPenClaw
gen-1773782575-6TJBjqrdeW4mHvrJuiL8,2026-03-17 21:22:55.579,0.008959,,-0.000191,0,0,35090,71,0,1472,deepseek/deepseek-v3.2-20251201,AtlasCloud,standard,false,true,,tool_calls,tool_calls,5233,2571,OpenClaw,OPenClaw
gen-1773782571-kXQKXOSr5g0zHkbuAlDs,2026-03-17 21:22:51.462,0.004768,,-0.00401,0,0,33674,61,0,30848,deepseek/deepseek-v3.2-20251201,AtlasCloud,standard,false,true,,tool_calls,tool_calls,4052,2114,OpenClaw,OPenClaw
gen-1773782559-yFP9bNNeLI7m6AajUs7B,2026-03-17 21:22:39.981,0.004598,,-0.003552,0,0,30890,314,0,27328,deepseek/deepseek-v3.2-20251201,AtlasCloud,standard,false,true,,tool_calls,tool_calls,11383,1893,OpenClaw,OPenClaw
gen-1773782555-3B1fRWdA3pmeF36HrESp,2026-03-17 21:22:35.284,0.005093,,-0.002803,0,0,30254,82,0,21568,deepseek/deepseek-v3.2-20251201,AtlasCloud,standard,false,true,,tool_calls,tool_calls,4553,1940,OpenClaw,OPenClaw
gen-1773782548-VKG5RsZ8cazXNjnVIPdZ,2026-03-17 21:22:28.841,0.004225,,-0.003644,0,0,30085,124,0,28032,deepseek/deepseek-v3.2-20251201,AtlasCloud,standard,false,true,,tool_calls,tool_calls,6225,2364,OpenClaw,OPenClaw
gen-1773782542-FN0OB0ig6OCEBtlWbM7m,2026-03-17 21:22:22.798,0.007562,,-0.000191,0,0,29675,101,0,1472,deepseek/deepseek-v3.2-20251201,AtlasCloud,standard,false,true,,tool_calls,tool_calls,5393,2268,OpenClaw,OPenClaw
